fold,U,W,batch,method_outcome,batch_index2,batch_index,iteration,realTimeInSeconds,elapsedTimeInSeconds
fold6,21.538560666137986,77.16896973980104,batch.ind1,negBin_postrelapse_num,3,1,11,12.522,6.552355
fold7,27.571364116559554,103.61501269109172,batch.ind1,negBin_postrelapse_num,3,1,11,12.522,6.552355
fold8,32.60267857142857,112.97168280043023,batch.ind1,negBin_postrelapse_num,3,1,11,12.522,6.552355
fold9,37.74969743646165,83.08347355819465,batch.ind1,negBin_postrelapse_num,3,1,11,12.522,6.552355
fold10,15.98049504950495,115.78676642202208,batch.ind1,negBin_postrelapse_num,3,1,11,12.522,6.552355
fold1,26.36457301367149,118.25292598648677,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold2,32.190075915942344,112.13234365253663,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold3,27.968755500792113,105.55521015149384,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold4,29.741715292304306,104.95792654599235,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold5,25.885693539869738,106.12112604173933,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold6,25.964251899152263,106.00598975317972,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold7,33.98350971375767,93.34927254510657,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold8,21.676470588235293,98.48404323461698,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold9,27.75505551149881,87.97541959300251,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold10,29.60852627872172,88.20638240525338,batch.ind2,negBin_postrelapse_num,3,2,12,12.522,6.552355
fold1,20.53280585370154,107.28060745494872,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold2,27.79034245972357,90.10658374900326,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold3,29.85279880302764,91.68562116887337,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold4,37.98602798803027,109.73897013243828,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold5,24.014860313057262,88.02131341163087,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold6,25.584273003567812,95.62624547081992,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold7,36.0332665947944,112.88412319569551,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold8,28.185571208452565,93.36856603181734,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold9,27.869246171448687,107.53079386347444,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold10,27.894528152260108,131.7433989516485,batch.ind3,negBin_postrelapse_num,3,3,13,12.522,6.552355
fold1,28.189536802728572,111.98007501903942,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold2,32.10170964618905,121.13905677160838,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold3,32.002200316845624,106.04197264775738,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold4,37.83016770842504,109.59779552274988,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold5,41.45873871890821,105.69109856488828,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold6,22.41403547427564,87.61697699739328,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold7,19.677331278212044,91.38374312551304,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold8,21.538560666137986,87.63224079842763,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold9,17.851973684210524,109.15174930159142,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold10,32.21894194571032,95.2125535367952,batch.ind4,negBin_postrelapse_num,3,4,14,12.522,6.552355
fold1,29.857397504456326,115.60015909792453,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold2,27.968755500792113,111.44694344815221,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold3,29.462086508390964,106.88227790319075,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold4,24.005347593582886,107.91840863033036,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold5,33.82883616515538,96.81181843341982,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold6,31.92024965325936,96.57954610643523,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold7,19.836748844375965,121.11143031610786,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold8,27.9409900990099,92.89182832862342,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold9,28.380457540828246,105.49241873802505,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold10,24.006699522562762,113.06566635811556,batch.ind5,negBin_postrelapse_num,3,5,15,12.522,6.552355
fold1,30.049833887043192,107.9419938081659,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold2,24.005347593582886,105.68840232253687,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold3,34.05894783182919,97.1159964039719,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold4,11.901315789473683,89.87006970892925,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold5,11.78501628664495,88.45180819811443,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold6,26.114277845103008,106.32225357363501,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold7,32.13831333259936,110.93636902298017,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold8,28.022272376967962,124.4051317747056,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold9,34.05059405940594,108.94785451440421,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold10,29.82750462188573,95.25142344318782,batch.ind1,negBin_postrelapse_num,4,1,16,12.503,6.608215
fold1,16.00039603960396,97.81468762071279,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold2,29.798261060972926,98.6906792090727,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold3,37.974532247413606,109.8310004198982,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold4,40.14467686887592,130.36327168496962,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold5,16.005326173078615,98.99585182705263,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold6,29.97081223860885,97.53312454433812,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold7,29.9509900990099,102.69995161323114,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold8,25.88267664538851,94.44288403622966,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold9,23.21070901196747,88.28313765737623,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold10,28.120099009900986,122.11481814300525,batch.ind2,negBin_postrelapse_num,4,2,17,12.503,6.608215
fold1,23.96079207920792,108.17840404985057,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold2,33.67914438502674,115.41803101677482,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold3,35.70394736842105,102.33240651951621,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold4,37.888256658595644,131.9373382612237,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold5,46.54401268834258,96.51877685810453,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold6,14.076994229837467,81.31715254232383,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold7,20.06417112299465,108.51956209028319,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold8,26.725448936873416,91.16887355929725,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold9,19.98015445204726,97.08174983849972,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold10,22.08443715895089,100.09358964117938,batch.ind3,negBin_postrelapse_num,4,3,18,12.503,6.608215
fold1,29.919138355923252,97.0150348056691,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold2,25.468496136318606,106.48623513917838,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold3,23.9209900990099,102.6031845812918,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold4,40.975035804781314,90.4409901235132,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold5,16.034269934870622,92.49882330488855,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold6,21.97082709745576,72.42270066721103,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold7,33.85828877005348,132.98374492600848,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold8,15.862834195180987,118.31479892091507,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold9,19.885026737967912,98.23521115247169,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold10,26.380253766851702,93.22200202896238,batch.ind4,negBin_postrelapse_num,4,4,19,12.503,6.608215
fold1,29.84057173060829,114.06019421760921,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold2,23.94089108910891,108.86645251794172,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold3,56.25133689839572,125.6538253656263,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold4,25.980283859610516,102.50948550530313,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold5,24.64613859204583,92.01492437844688,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold6,26.302829461631617,80.6758749845425,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold7,6.00333325999428,89.74127472702624,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold8,35.94703086840774,112.56130109565383,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold9,31.70855614973262,110.51332506121733,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold10,13.950832489098357,106.81252285449074,batch.ind5,negBin_postrelapse_num,4,5,20,12.503,6.608215
fold1,28.271846797270527,127.500193767879,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold2,33.672577768971664,84.49893872343299,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold3,28.027826718935824,98.4676229366968,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold4,22.026185498954778,118.3850390265734,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold5,37.475926292847234,92.76522576894237,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold6,20.18185119964781,125.2746624203764,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold7,29.96669310071372,94.44966675188525,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold8,13.841847407244302,91.14414739180377,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold9,39.94919786096256,96.4564377925895,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold10,17.91831323710614,94.59097573705644,batch.ind1,negBin_postrelapse_num,5,1,21,12.386,6.61934
fold1,28.0482114914156,95.03475943028653,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold2,24.357668171309037,85.81057041597442,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold3,33.87170596393897,121.14430554024204,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold4,34.260006601386294,83.13300672812748,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold5,38.21410496204203,101.93161668673214,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold6,41.97748481380403,139.9331611239891,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold7,11.986765967745484,89.1159533359413,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold8,31.937659565102564,98.09379531160829,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold9,53.995836637589214,107.99516452344623,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold10,27.957333039938383,107.78662991096714,batch.ind2,negBin_postrelapse_num,5,2,22,12.386,6.61934
fold1,49.72128549416685,119.9969566646071,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold2,18.04248833524078,90.67395716754284,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold3,35.82316227461858,111.60861373316696,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold4,18.11548111629545,105.78600176469536,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold5,37.475926292847234,132.35812601789584,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold6,13.85932236972459,91.65986665793288,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold7,18.025646385741005,93.29161142731144,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold8,11.901315789473683,103.12275987865455,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold9,38.11870709382151,108.84196493083505,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold10,35.793005546262876,100.70151476011658,batch.ind3,negBin_postrelapse_num,5,3,23,12.386,6.61934
fold1,33.63203787294947,110.82395060293831,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold2,16.187919463087248,104.85243895468561,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold3,40.27742681047766,120.81620454511555,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold4,14.017547526843865,101.05174892207064,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold5,30.01069306930693,112.53651655925346,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold6,30.199900695134062,89.52844584826136,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold7,34.00341026600075,114.49558210509618,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold8,23.789010916453915,83.19834456318547,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold9,28.153988459674935,96.63930256980574,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold10,25.79640105657055,100.36099059816736,batch.ind4,negBin_postrelapse_num,5,4,24,12.386,6.61934
fold1,25.66762433128591,74.88086972194432,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold2,22.053367818622057,111.92558074994994,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold3,17.851973684210524,120.56008184275045,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold4,29.535533497667046,82.4675719603249,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold5,21.996743746012193,124.61456115137555,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold6,11.823529411764705,106.07979785779037,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold7,31.92024965325936,110.46378335229947,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold8,53.98197226502312,117.69253128106016,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold9,14.049647809817301,102.22844622749261,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold10,27.818208836932833,99.2982115953975,batch.ind5,negBin_postrelapse_num,5,5,25,12.386,6.61934
fold1,11.934485565921491,82.78478750632082,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold2,45.801247771836,135.00808056406558,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold3,49.98014790034334,115.78876061515233,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold4,39.8700712902658,99.91980816490141,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold5,28.406311941153152,116.02349796646475,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold6,9.938173405310124,69.86940732256697,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold7,32.00079207920792,119.29849431760424,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold8,13.822178448807113,112.46583817696593,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold9,39.580380931410325,86.77500595127617,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold10,17.91831323710614,107.58115925161395,batch.ind1,poisson_postrelapse_num,1,1,1,6.082,1.676832
fold1,27.771570029706236,107.94227704450378,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold2,37.87418268278185,93.21091310470082,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold3,20.095575610829847,114.40238469636026,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold4,34.00341026600075,96.15609038449557,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold5,32.18743121285494,90.47376178619,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold6,25.96275822578514,100.49573688847532,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold7,33.57301367148801,107.2087120288996,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold8,29.97349018399507,121.50980317012463,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold9,23.91529621557361,102.63675047978164,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold10,14.003355261710414,76.55843698724311,batch.ind2,poisson_postrelapse_num,1,2,2,6.082,1.676832
fold1,33.33990001321411,86.58372234770555,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold2,21.467226148409893,98.89481546716392,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold3,26.227779000660355,101.76187758227225,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold4,20.06417112299465,98.61221955025555,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold5,31.937659565102564,101.45000075020342,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold6,29.891287128712868,107.37582613292129,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold7,23.910353174166573,87.56637983093493,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold8,19.705882352941174,111.57453993980144,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold9,28.033244593078262,109.34561158604046,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold10,25.99675474687026,105.58536523549043,batch.ind3,poisson_postrelapse_num,1,3,3,6.082,1.676832
fold1,44.72419258965722,126.16337190166033,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold2,13.932225767411156,114.29892486867827,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold3,23.91529621557361,92.39182973681888,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold4,27.767379679144383,84.20252043322462,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold5,19.641391005593974,82.70403634613595,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold6,30.057087827426813,110.05730747170207,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold7,25.885693539869738,82.97320818304611,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold8,28.003773792496425,116.08113813141006,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold9,29.887941467708217,112.88378745162767,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold10,29.462540716612377,113.2482975353739,batch.ind4,poisson_postrelapse_num,1,4,4,6.082,1.676832
fold1,15.662337662337663,105.03002032596575,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold2,28.099295619634603,121.40073267490523,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold3,29.917112299465238,108.70430601460919,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold4,28.05021454505446,89.56997566614245,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold5,29.67010105012879,100.72904512774987,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold6,23.863912421608536,112.04635537733971,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold7,36.00802139037433,88.34340018130331,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold8,20.019876227811302,109.95880823717677,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold9,28.096655297612497,93.19147341270208,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold10,41.832003966068086,104.61678376129029,batch.ind5,poisson_postrelapse_num,1,5,5,6.082,1.676832
fold1,21.89783431640109,93.37015271429921,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold2,49.957019647532505,126.63912337934433,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold3,21.99674374601219,105.49797170832301,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold4,44.003025435662735,136.93046763826393,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold5,28.03400079302141,104.68813415251739,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold6,39.96694242150888,131.9639899222201,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold7,17.619310800396345,72.89390297690407,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold8,27.75505551149881,88.25144640917625,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold9,15.899867885060003,102.79233154610424,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold10,33.77214186645532,80.06054707922124,batch.ind1,poisson_postrelapse_num,2,1,6,5.859,1.523721
fold1,23.868971131842983,103.38319597693526,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold2,47.91881443298969,107.30809777449207,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold3,13.951207973948248,92.19868337015889,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold4,19.816932555836726,89.50776403907243,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold5,38.35316918468925,127.82528139231343,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold6,31.341494845360824,128.58207364514652,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold7,25.623849878934625,89.33294166940497,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold8,32.10029702970297,93.66765364832172,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold9,21.70826546335021,86.37870343209153,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold10,20.000055004290335,108.76520378445781,batch.ind2,poisson_postrelapse_num,2,2,7,5.859,1.523721
fold1,25.918863316317548,96.85603783207615,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold2,17.914438502673796,67.5951860677069,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold3,41.91148514851485,92.4787159208734,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold4,26.267070618045608,93.39590222732772,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold5,30.26748563503071,121.78773085359022,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold6,29.7379679144385,114.59289598485152,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold7,30.08029285478366,130.0583333126103,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold8,17.845029175382585,100.92307768127881,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold9,23.863912421608536,118.8065886443956,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold10,24.00059405940594,103.69971415211336,batch.ind3,poisson_postrelapse_num,2,3,8,5.859,1.523721
fold1,25.91622103386809,125.78854128920561,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold2,24.019966557391477,105.1633627422939,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold3,11.908735834525249,101.90989256819907,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold4,41.79667730223347,123.95106334958678,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold5,24.227678571428573,105.09703725432678,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold6,11.862295081967211,86.87456837393759,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold7,20.146037968550413,87.77888430017796,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold8,21.915329768270944,106.20470436945857,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold9,42.235219018269866,90.132674995627,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold10,23.862003697508584,84.23316972873187,batch.ind4,poisson_postrelapse_num,2,4,9,5.859,1.523721
fold1,30.215686274509803,107.51017360462946,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold2,24.150013214112672,82.57946986354732,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold3,41.95313325118817,103.78007087640744,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold4,23.576589181447613,98.16299309195637,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold5,27.571364116559558,91.488100779615,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold6,21.864275807410344,89.3522693661105,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold7,26.01665529911333,123.658027009885,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold8,37.72066977644781,105.49888737160902,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold9,30.315914593880695,107.25711429140935,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold10,37.70325668390362,132.43827322012777,batch.ind5,poisson_postrelapse_num,2,5,10,5.859,1.523721
fold1,30.16792153754706,110.66304784308812,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold2,36.18929121725732,97.06126843608486,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold3,23.88591800356506,75.27235880974256,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold4,28.12566844919786,121.09244882695782,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold5,25.972158640725418,128.62695131975244,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold6,23.471252973830293,88.27948549682709,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold7,27.571364116559554,106.83087360012495,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold8,32.60267857142857,109.44447051921384,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold9,37.74969743646165,90.39084219185001,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold10,13.97049504950495,108.31358367048203,batch.ind1,poisson_postrelapse_num,3,1,11,5.853,1.519929
fold1,24.31355260550822,114.41200070466974,batch.ind2,poisson_postrelapse_num,3,2,12,5.853,1.519929
fold2,32.190075915942344,126.82827390466576,batch.ind2,poisson_postrelapse_num,3,2,12,5.853,1.519929
fold3,36.035645132899134,109.39256959778388,batch.ind2,poisson_postrelapse_num,3,2,12,5.853,1.519929
